person_id,driving_experience_years,credit_score,vehicle_ownership,annual_mileage
504214,20-29,0.5226425668570025,1,14000
339992,10-19,0.6589085636355084,1,13000
701369,10-19,0.4811607655495461,1,17000
538823,30+,0.7806887558807013,1,10000
774276,0-9,0.7071334487701648,1,11000
748701,0-9,0.5993671538682122,1,9000
998663,20-29,0.8455758523974766,1,8000
226528,30+,0.5175445789955794,1,14000
597224,0-9,0.5520217727595058,0,22000
300883,0-9,0.4607932766617084,1,18000
864123,0-9,0.6004262983834184,1,12000
777010,10-19,0.3296157987427046,0,14000
163282,0-9,0.2763445973341886,0,15000
418431,20-29,0.5582199294909035,0,11000
73625,0-9,0.3188544980703689,1,11000
412029,20-29,0.6992028342229414,1,13000
420659,0-9,0.2722632602313453,1,9000
807092,10-19,0.6390800755821244,0,10000
474084,0-9,0.4461119645548444,1,14000
329567,30+,0.6452281772841094,1,8000
634462,0-9,0.4295831983974316,0,13000
123644,10-19,0.7435175604250973,1,11000
995010,10-19,0.53999019786775,0,22000
49673,30+,0.4245151278139132,1,13000
193717,20-29,0.5479998013492653,1,15000
627888,20-29,0.4516222015627826,1,11000
241658,10-19,0.6609209294591889,0,12000
709815,0-9,0.3254641557828133,1,13000
870932,10-19,0.5242439136712345,1,10000
171600,10-19,0.4475562405871088,1,17000
366481,0-9,0.592974630453278,0,10000
429182,0-9,0.4556778904786274,0,18000
725715,20-29,0.747822677654212,1,11000
858974,30+,0.4880664264907637,1,14000
591054,10-19,0.6542072923919743,1,9000
122054,30+,0.6683556972839072,1,9000
971543,0-9,0.2104283800148802,0,15000
954377,0-9,0.3470241678863912,1,8000
563007,0-9,0.3901451713079541,0,12000
871439,0-9,0.5693585841350143,0,11000
416994,0-9,0.6498380486598201,1,13000
715593,10-19,0.5078802543183951,1,10000
493334,0-9,0.3849121649655199,0,14000
133396,30+,0.4965930614089602,1,10000
738155,10-19,0.2976116302421179,0,12000
927919,30+,0.7145464974005755,1,11000
26345,30+,0.6428133273417873,1,14000
771470,0-9,0.4592153331489896,0,13000
779224,10-19,0.5189486334933664,1,14000
766151,10-19,0.6266718632022068,1,4000
737101,10-19,0.4037421193885848,1,13000
447678,20-29,0.5531146144818443,1,9000
599588,10-19,0.3099040749817078,0,12000
237997,0-9,0.5737489246895384,1,12000
710116,10-19,0.5301684741477407,1,12000
574085,20-29,0.5616308094276051,1,8000
445253,0-9,0.5660004305873472,1,11000
816454,10-19,0.6776807976678804,1,12000
667833,10-19,0.5010729015505729,1,15000
617787,10-19,0.5639881890141439,1,9000
254901,10-19,0.5873112212945992,1,12000
659468,10-19,0.5546030942377342,1,12000
30313,10-19,0.6218093450295321,1,11000
99995,20-29,0.337665529526617,1,18000
817251,10-19,0.6640911967203269,1,11000
591072,10-19,0.6485681228268269,0,14000
6153,20-29,0.6902244174812119,1,14000
53655,0-9,0.2877497137309024,0,17000
589233,20-29,0.5632175676044759,1,10000
360703,0-9,0.3460717429448234,1,18000
987989,30+,0.7064255559004173,1,15000
533949,10-19,0.4323039303974849,1,10000
76617,10-19,0.6496919076415565,1,11000
177748,10-19,0.3195548615459186,1,16000
321859,10-19,0.3566916562731372,0,10000
965324,0-9,0.3880366808421414,0,11000
329584,10-19,0.4514135164643635,1,9000
41915,0-9,0.6024604843195884,1,14000
396285,20-29,0.5231613440500279,1,10000
462073,0-9,0.7725922199928316,1,10000
909885,30+,0.6794180781959268,1,8000
821375,0-9,0.3954574650744874,1,15000
191217,20-29,0.3377072597027285,0,14000
368005,0-9,0.452800791981105,1,15000
24745,0-9,0.3734099349230161,0,9000
83170,0-9,0.466873796227501,1,11000
349216,30+,0.4945003577077254,1,12000
982232,0-9,0.438596842291891,0,14000
999856,10-19,0.6003122405160969,1,10000
643778,0-9,0.438476101317694,1,17000
293450,30+,0.7053100623823324,1,15000
998306,10-19,0.4988151332890585,1,11000
317239,10-19,0.4473204004669769,0,10000
171829,10-19,0.3847001936056115,0,17000
981859,0-9,0.5441752593021895,0,12000
622084,10-19,0.3659826288949173,1,14000
846782,30+,0.7024600947399469,1,14000
434129,0-9,0.3038993974171593,1,9000
75718,0-9,0.5847023883755701,1,12000
736013,10-19,0.6081552315522438,0,12000
980074,0-9,0.7866596748148922,1,12000
447292,0-9,0.4948182190512221,0,16000
572194,10-19,0.5861477732391167,1,14000
627530,0-9,0.6313865803936844,1,10000
648539,10-19,0.3194477087217343,0,11000
245210,10-19,0.5341932257971566,1,12000
953701,30+,0.5986072426122816,1,11000
655303,10-19,0.3086161858723703,0,12000
150230,0-9,0.6402884225427362,1,12000
957742,30+,0.5780130942742782,1,10000
201110,0-9,0.3565970805276302,0,14000
823403,20-29,0.5928413131762896,1,12000
571255,0-9,0.5690936735151916,0,13000
378887,10-19,0.3699504040930104,0,13000
858866,20-29,0.4945717566225205,1,14000
934520,0-9,0.6264201182661311,0,12000
784279,10-19,0.6507167441556007,0,18000
512619,10-19,0.7540373655219297,1,12000
498885,20-29,0.5756563312970334,1,11000
187033,0-9,0.4106819499455472,0,14000
950680,20-29,0.3936059091805015,1,15000
671195,10-19,0.4479815391901505,0,11000
232953,0-9,0.4283491258451956,0,13000
635961,30+,0.6038764581247468,1,8000
32376,10-19,0.5817502371285453,1,14000
61203,0-9,0.6391504458264309,0,13000
203711,10-19,0.4728694285326513,1,11000
415637,10-19,0.4983825512750024,1,12000
737363,20-29,0.5303186918349816,1,8000
766772,10-19,0.3456724459578565,0,16000
835087,10-19,0.4293141074058123,0,7000
400274,10-19,0.3665421414020521,1,14000
671956,20-29,0.3246316705166622,0,8000
418792,10-19,0.7035164163775831,0,9000
155120,20-29,0.6426470824074021,1,10000
259475,10-19,0.4602898126412031,1,10000
559394,10-19,0.3619059454802407,1,12000
120206,0-9,0.4691015417651202,1,12000
430410,10-19,0.5458036378825034,1,11000
740173,0-9,0.1747592446844146,1,14000
454809,0-9,0.4280803263315709,0,7000
68359,10-19,0.6357640070902488,0,17000
616854,30+,0.6348842997881012,1,10000
856243,10-19,0.3327537311182371,1,12000
105199,10-19,0.5607959096127864,1,9000
526996,10-19,0.6333926663072394,1,16000
466227,30+,0.7847313094744524,1,13000
504598,20-29,0.502373184300184,0,9000
146776,20-29,0.5790455925143567,0,10000
774073,10-19,0.4163119561652089,1,13000
299437,0-9,0.5033494923110008,1,6000
766507,20-29,0.3578107712095882,0,10000
662288,10-19,0.3716070361633617,1,4000
277842,0-9,0.5026227727549983,1,10000
103815,20-29,0.3315698958207169,0,8000
794384,20-29,0.4106478219200299,1,10000
567883,0-9,0.3265398889734201,0,16000
85670,10-19,0.6873980372496427,1,12000
77873,0-9,0.5586854907694557,1,10000
618204,20-29,0.5586868246536524,0,7000
775407,10-19,0.5494479170141523,1,11000
529581,10-19,0.6385594983892438,0,14000
781385,10-19,0.3275191653599587,1,14000
837125,10-19,0.3644949331821167,0,10000
360059,0-9,0.5562364476839974,0,11000
163095,20-29,0.4243790496488033,1,6000
770770,10-19,0.5659068388272785,1,10000
470927,30+,0.6366120174315458,1,13000
675854,10-19,0.6314424296828578,1,15000
129731,10-19,0.5887036795312252,1,13000
443940,10-19,0.4317279803449425,1,13000
748317,10-19,0.309544084967388,0,13000
175971,10-19,0.278515258581919,0,14000
263808,0-9,0.4502129449544528,1,11000
777367,10-19,0.2467443431126002,0,14000
766499,20-29,0.3150913735925499,1,8000
787125,0-9,0.2988737472015075,1,11000
191160,10-19,0.3574223756379198,0,13000
861216,10-19,0.7659449187209201,1,12000
611006,20-29,0.5575296374004653,1,11000
59461,10-19,0.4765569117393476,0,12000
156777,0-9,0.4787607562159499,1,17000
527067,10-19,0.5796139767878029,1,11000
827537,0-9,0.5496517545256305,0,12000
908684,10-19,0.340487271230772,0,10000
740845,0-9,0.3257441628940749,0,11000
420721,20-29,0.4723758873069391,1,10000
647092,0-9,0.3322138418525682,0,21000
619912,10-19,0.6201057970476747,1,12000
788787,20-29,0.5132334127423354,1,14000
902302,10-19,0.5349884671528741,1,10000
861586,0-9,0.5597041766607177,0,16000
731595,10-19,0.6742942378613556,1,6000
790558,10-19,0.5179824926082389,1,16000
568507,20-29,0.6790743157695509,1,13000
3626,20-29,0.5608185568639399,1,11000
134429,0-9,0.280709199210687,0,10000
712048,10-19,0.5246026119203341,1,6000
22326,0-9,0.3696161164331113,0,15000
139099,20-29,0.5451437806503545,1,14000
21651,10-19,0.3623503508134301,0,14000
43968,10-19,0.376447450727611,1,14000
318019,10-19,0.5082648586128609,1,8000
739524,0-9,0.6500288224298764,1,11000
270610,30+,0.5516940308397089,1,18000
686900,10-19,0.4992473095659585,0,17000
625722,30+,0.6610762676374178,1,9000
126139,0-9,0.5153737310088504,0,16000
860684,30+,0.6541335058481387,0,10000
907988,10-19,0.7545042422001754,1,8000
918188,0-9,0.4270894906116969,0,14000
403072,20-29,0.4113950457940554,1,13000
467914,0-9,0.4780304585238096,0,16000
673116,10-19,0.5661345272733707,1,9000
824733,30+,0.6374775023150789,1,8000
343671,30+,0.5160063409111967,1,10000
842935,10-19,0.4252810991974105,0,11000
564302,10-19,0.5838207652461093,0,11000
235336,30+,0.8740353092791097,1,10000
612315,0-9,0.2484790445851948,1,7000
391244,0-9,0.7317146581904098,1,12000
658776,10-19,0.4575461359722819,1,9000
111628,0-9,0.6921224140879649,0,7000
535459,10-19,0.6007318760872948,1,17000
405770,20-29,0.4823905980577475,1,12000
341868,10-19,0.5550182125854487,1,12000
170745,20-29,0.6057987169966054,1,9000
753424,10-19,0.3630729611932537,0,9000
230311,10-19,0.7049684535618943,1,13000
625639,10-19,0.6859577669209735,1,10000
934436,10-19,0.3987734843619067,1,10000
544253,30+,0.6024400464824318,1,14000
537328,10-19,0.5830570827041357,1,12000
31615,10-19,0.5543805221976611,0,10000
703128,10-19,0.7088267106506023,0,9000
208345,10-19,0.5306907794687229,0,17000
435832,20-29,0.4595883640126887,0,8000
622531,30+,0.5908404008481608,1,12000
17593,20-29,0.4102665150087055,1,10000
715744,10-19,0.4551906174369074,0,9000
836376,30+,0.7098761776305509,1,11000
854492,0-9,0.4892944608830924,0,17000
603262,10-19,0.2989351518802512,0,12000
813337,0-9,0.6228238061137384,1,11000
27698,10-19,0.5131865923206594,1,15000
737710,30+,0.5211882527975447,1,11000
898932,10-19,0.6583413033058965,1,10000
611067,10-19,0.5007084666652974,0,13000
238221,10-19,0.6135902058261472,1,14000
703481,0-9,0.319759225886556,0,13000
283173,20-29,0.5279419675810371,1,8000
843469,0-9,0.4655695496844555,1,13000
684059,0-9,0.4778373788755218,0,7000
106834,10-19,0.4942532128201403,1,10000
415381,20-29,0.5067499385354194,1,7000
555493,20-29,0.5950951738824286,1,7000
474489,0-9,0.441195993391473,1,10000
25215,0-9,0.7089001773362056,1,11000
829600,10-19,0.522098674864146,0,16000
816240,20-29,0.7322235004923803,1,10000
472441,30+,0.6786403603279013,1,6000
618210,0-9,0.5652729741450446,1,18000
501749,10-19,0.4399022478242083,1,11000
725354,0-9,0.2986870416019631,0,7000
170649,20-29,0.6603743820067427,1,9000
277190,0-9,0.3655378886767161,0,14000
421713,30+,0.6337566630002706,0,10000
129404,10-19,0.5053107318393695,1,13000
799151,0-9,0.3205571034873443,1,12000
669779,10-19,0.5299963882834899,1,8000
329445,0-9,0.2521707685650617,1,11000
424319,10-19,0.2820028291007944,0,14000
419836,30+,0.5749335383278651,1,12000
712750,10-19,0.6061011914225082,0,11000
643559,20-29,0.5744525583313149,1,14000
41135,20-29,0.6081458907931849,1,8000
585561,30+,0.7247783269501132,1,15000
639748,10-19,0.3455897322871251,1,11000
543980,0-9,0.4633403265073366,1,9000
130908,0-9,0.42358667858558,0,10000
447889,10-19,0.5704986254553546,1,13000
503082,10-19,0.6679094697665665,1,9000
53365,10-19,0.4381134264030172,0,11000
677945,0-9,0.5773758027184908,1,10000
633726,10-19,0.6217872786505623,1,13000
607082,10-19,0.5749290207818821,1,15000
692538,0-9,0.5825627902526094,1,12000
26272,0-9,0.3333941329651983,1,15000
87601,20-29,0.6691530531126268,1,8000
42602,20-29,0.7231074522488872,0,12000
135944,0-9,0.5534060133115282,1,11000
309491,10-19,0.4239258564525829,0,11000
9251,30+,0.6136611904125681,1,9000
4953,0-9,0.6877309573983202,1,14000
244725,0-9,0.5099604407566505,0,17000
490548,0-9,0.454706753385369,1,14000
58945,10-19,0.3292438617147633,1,13000
941109,20-29,0.6389962247265721,1,8000
479683,0-9,0.2767363423760941,0,18000
270239,0-9,0.3916823983118692,0,16000
892413,0-9,0.3944032269600474,0,17000
586110,0-9,0.3006915304811576,0,12000
388188,20-29,0.2525512961252093,0,13000
393187,30+,0.7460409552282369,1,10000
587296,0-9,0.6221966088425328,1,12000
209282,10-19,0.3948546303528014,1,14000
762841,0-9,0.4775125533241901,1,12000
860422,0-9,0.3702272987877715,1,14000
242411,10-19,0.7714942553691423,1,14000
769904,10-19,0.6556774245078967,0,6000
154388,0-9,0.6879374825561041,1,13000
106515,0-9,0.6214077529147503,1,13000
741059,0-9,0.3506626683042913,1,11000
138159,30+,0.3986971485935842,0,10000
985851,0-9,0.3517128768422053,0,13000
756109,0-9,0.2500989126223822,1,12000
358584,10-19,0.3223945911843885,0,16000
197660,0-9,0.5689590158642488,1,10000
216223,20-29,0.6720803402235543,1,10000
40715,30+,0.4248798436479023,1,10000
307824,0-9,0.4457678862819977,0,15000
213873,10-19,0.4216870681134181,1,12000
359226,20-29,0.5898784608432502,1,13000
738808,10-19,0.4630266033182837,1,9000
799435,0-9,0.3435164732655145,1,17000
650380,20-29,0.6518470006507582,1,7000
384134,10-19,0.4284473775577626,1,11000
410357,20-29,0.4253780943003336,1,9000
143667,20-29,0.4042657038387842,1,12000
881826,20-29,0.5226753851810169,1,12000
939552,10-19,0.4653683361890466,1,12000
184392,20-29,0.5334854542420271,1,9000
39708,0-9,0.4109841035528671,1,13000
853634,10-19,0.3686683909632152,1,17000
134994,30+,0.5695778332027078,1,9000
184570,0-9,0.3630480152412506,0,16000
901479,0-9,0.5221673143323924,1,12000
67100,0-9,0.3606520604084127,1,11000
118073,10-19,0.4149491483789273,1,9000
174629,0-9,0.3158874117848291,1,12000
752655,20-29,0.5079335015243901,1,9000
890544,30+,0.7278245752686464,1,10000
92879,10-19,0.3348932498220019,0,14000
655984,20-29,0.4060539270944432,0,12000
554562,0-9,0.5960104233894069,1,11000
550889,20-29,0.4204131554039249,1,11000
572262,20-29,0.6732474563540362,0,13000
793998,0-9,0.3786146968242724,0,15000
473963,30+,0.6061335684664274,0,10000
340318,0-9,0.5039723126226787,0,18000
761047,0-9,0.5685774434782941,1,11000
382564,0-9,0.5775123120799752,1,9000
913337,10-19,0.3777495472101263,1,11000
428969,10-19,0.631474652636391,1,9000
87128,20-29,0.47473409858794,1,7000
712477,10-19,0.5512911331513948,1,14000
926182,20-29,0.6753698667637223,0,14000
999962,0-9,0.5797430615170529,1,6000
105713,30+,0.5750820134692359,1,11000
231297,10-19,0.221213712163188,0,11000
312594,30+,0.5532059243280549,1,7000
354598,10-19,0.3870634360404613,1,14000
876350,10-19,0.6988969859155649,1,10000
938,10-19,0.6092585539325299,1,10000
835204,10-19,0.2837353178716667,0,13000
311896,0-9,0.4223724934319409,0,15000
675338,0-9,0.5986285534053452,0,10000
190201,20-29,0.6196882477228701,1,12000
71379,0-9,0.6243799247706784,1,8000
413288,10-19,0.3577836697288249,1,15000
55974,0-9,0.4527663380576861,0,12000
609690,10-19,0.5524818711385948,1,8000
576932,0-9,0.3524008983182698,0,12000
395565,10-19,0.5281785406323659,1,11000
179768,0-9,0.4573604150719343,1,13000
779988,30+,0.7485343389665761,1,9000
708418,30+,0.7379541562453047,1,11000
848214,0-9,0.1126311166194294,1,16000
659166,20-29,0.5571845090154689,1,14000
424487,20-29,0.6281616833147726,1,10000
407674,10-19,0.3560409251402424,0,14000
494175,20-29,0.5074673210144917,1,11000
416306,10-19,0.6142580732736506,1,9000
404730,10-19,0.7319502229827478,1,10000
687350,20-29,0.6310092047446304,0,8000
572609,10-19,0.4128149890162617,1,14000
144961,0-9,0.3599976528793667,1,15000
857693,10-19,0.3650069332106529,1,12000
390171,10-19,0.5220359252993572,1,8000
491068,10-19,0.7213279029380302,1,13000
42499,20-29,0.6511566171668921,1,9000
766112,20-29,0.7327782539533393,1,11000
983059,10-19,0.4251164335448381,1,12000
648791,10-19,0.3847184283110903,1,13000
855264,0-9,0.6245493379924929,1,9000
258531,10-19,0.6205369152894323,1,15000
752409,30+,0.5035961534650459,1,9000
696617,10-19,0.6060706124264509,1,10000
53047,0-9,0.4935440240364787,1,9000
421512,30+,0.5927750798163787,1,8000
468431,10-19,0.7327708095390542,1,11000
905733,30+,0.5414858094443581,1,11000
650901,0-9,0.267993176420708,0,12000
618914,10-19,0.9141168589732092,1,7000
461297,10-19,0.5768986317766159,0,14000
884798,10-19,0.5693098658760901,0,12000
505857,0-9,0.3019639944771714,0,11000
408899,10-19,0.3944813850396012,0,10000
819418,0-9,0.6921640187049759,1,11000
775728,10-19,0.4535986009456058,1,13000
84267,10-19,0.3512043838828384,1,12000
469040,20-29,0.6304271900044401,1,10000
309375,10-19,0.218951233645045,1,11000
262143,10-19,0.3917680680723771,1,12000
774534,0-9,0.6987153928508014,1,11000
888643,10-19,0.5417354184194845,1,13000
396999,0-9,0.5632641347960722,1,10000
881057,0-9,0.4900382180251452,1,8000
629917,20-29,0.4649583506848421,1,13000
178059,0-9,0.3289473490657828,1,16000
221087,10-19,0.5718604960976794,1,9000
265268,10-19,0.5156245113298513,1,12000
293515,10-19,0.2446175328711153,0,10000
827988,0-9,0.2065312321384864,0,10000
992127,20-29,0.5147764890373373,1,12000
339353,0-9,0.4327977014446128,1,16000
412229,10-19,0.5784680141147303,1,11000
703214,10-19,0.6936394752701402,1,16000
888318,10-19,0.5959348648028948,1,12000
544902,10-19,0.4813564105275978,1,13000
746630,10-19,0.4315957478314558,1,10000
833169,0-9,0.7144415394622058,1,8000
615882,10-19,0.3982236375077561,1,9000
138014,10-19,0.5177084166981522,1,12000
16212,10-19,0.2738592348759809,0,14000
280959,0-9,0.6203870038206979,1,12000
341096,0-9,0.5552446634739091,0,13000
397215,0-9,0.4202663705993406,1,14000
308049,10-19,0.4973369704341458,1,9000
265048,0-9,0.5088666651138563,1,13000
77759,10-19,0.1931346926606078,0,9000
474734,30+,0.6215520062421821,1,8000
868876,30+,0.3256331426506953,1,15000
842838,10-19,0.5265182975837509,1,15000
962697,10-19,0.5604078461466384,1,10000
683505,20-29,0.7464614409921647,1,13000
519649,10-19,0.5490455685362805,0,9000
399655,0-9,0.4505061921272441,1,11000
424121,0-9,0.6273818133774601,0,12000
144463,0-9,0.2391410461263522,0,9000
770040,30+,0.4116860227080717,1,11000
471153,10-19,0.5925500417320749,1,9000
840919,20-29,0.5153144644286148,1,10000
917715,0-9,0.4636783095824608,0,15000
102787,20-29,0.6249859920749561,0,13000
736705,20-29,0.5983665773949153,0,15000
572200,20-29,0.5558708125526728,0,11000
254017,20-29,0.5986280742743376,1,8000
446717,30+,0.5937567451172041,1,10000
323834,10-19,0.2877153322616216,1,11000
792189,20-29,0.5895170538383978,1,14000
898565,0-9,0.6091693713156574,1,17000
200777,10-19,0.6457550060669115,1,9000
267329,10-19,0.5423841707891541,1,10000
524391,10-19,0.4742852584320764,1,12000
25415,0-9,0.2550047453401925,0,10000
461865,10-19,0.5869521215796324,1,8000
489044,0-9,0.3801157582629854,1,17000
614546,20-29,0.6236973075026354,1,12000
835797,20-29,0.5730940318096671,0,9000
710627,10-19,0.5392829793820492,0,18000
668461,10-19,0.3422896888247775,0,10000
365540,10-19,0.8590012411373771,1,15000
226825,10-19,0.4300932167127807,1,10000
714599,0-9,0.6281501079631089,1,10000
639868,0-9,0.5161185977136185,0,16000
609588,30+,0.5002666804669273,1,9000
682324,20-29,0.504290459103591,1,9000
646277,10-19,0.4548048427285145,1,13000
906621,10-19,0.7203766079759821,1,17000
587020,0-9,0.4326820822013205,1,14000
298614,0-9,0.4636031614256214,0,13000
737180,30+,0.598755524847606,1,12000
630758,20-29,0.6114484647581202,1,11000
896224,30+,0.661958533171895,1,15000
540542,30+,0.5185590908783487,1,13000
332300,0-9,0.6075106301070271,0,9000
214421,30+,0.7188924365059262,1,12000
625951,30+,0.6007006392815524,1,16000
240838,20-29,0.5726102177818728,1,13000
631928,20-29,0.4087056107983309,0,16000
769117,0-9,0.4895382002631103,0,15000
283429,10-19,0.4196906972513701,1,10000
944057,0-9,0.2915625919498569,0,9000
834676,20-29,0.6795108153975999,1,10000
138861,0-9,0.463003266668667,1,8000
9627,10-19,0.5578239717960888,1,7000
362036,10-19,0.5172340131467813,0,9000
649444,0-9,0.6441370891244694,1,12000
5017,20-29,0.5826338974357931,1,9000
702804,20-29,0.737481662297617,1,11000
437952,0-9,0.5416312774019474,1,8000
712953,0-9,0.6257021054108537,1,10000
329742,0-9,0.321625427740078,0,10000
866929,0-9,0.6026477596586622,1,11000
225143,20-29,0.6150681575582413,1,11000
394664,10-19,0.1961267039783941,0,10000
207812,30+,0.6302280018895937,1,7000
734171,0-9,0.3054392923725627,0,11000
673153,10-19,0.3435642316265703,0,11000
564497,20-29,0.5523185354505107,0,9000
56765,10-19,0.3347397301816484,1,9000
618970,10-19,0.6989460331110714,1,17000
580579,20-29,0.5734753967793681,0,14000
101,10-19,0.4590105215668911,0,10000
751835,20-29,0.5541971992318356,1,10000
330506,0-9,0.4489473277904669,1,15000
290427,0-9,0.4474047668287038,1,10000
514190,20-29,0.7025510033929494,1,11000
142916,0-9,0.2370144655001789,0,12000
187735,20-29,0.5860322133857707,1,13000
665081,0-9,0.4109938874087053,0,9000
911327,20-29,0.5360446985709163,0,11000
531250,20-29,0.6809375960435273,1,8000
560825,0-9,0.4752262109815828,1,19000
604528,20-29,0.6814407754118865,1,10000
277408,10-19,0.4082714978911518,1,16000
16431,10-19,0.5815271754016657,1,16000
916137,10-19,0.5290295051140557,0,16000
497463,20-29,0.4303924447202586,1,11000
854542,10-19,0.5221190049628224,1,9000
506115,10-19,0.4877611163322501,0,14000
72732,10-19,0.2586558183843642,0,8000
69924,10-19,0.1615453690910059,0,17000
898179,30+,0.6041001478735659,1,8000
494519,0-9,0.8473887350441124,1,13000
930258,10-19,0.448383125023734,0,14000
900230,10-19,0.5360271863656086,0,7000
512929,30+,0.5198680132761865,1,5000
24255,30+,0.6222449132769979,1,8000
175117,20-29,0.4165222280131299,1,12000
30424,20-29,0.5053905994161536,1,7000
364544,0-9,0.3911383064250576,1,15000
618802,0-9,0.6452732829908605,0,11000
408939,10-19,0.5302592448700141,1,9000
940603,20-29,0.4924103959378574,1,12000
354689,0-9,0.4145847394995623,0,12000
740592,10-19,0.4441140482434208,1,10000
123150,30+,0.5432644167719921,1,11000
949426,10-19,0.5221769112250697,1,12000
455304,10-19,0.5062116529171277,0,11000
513675,30+,0.6487467867282103,1,6000
617387,10-19,0.4069958243881594,1,16000
436863,0-9,0.5022869533930133,0,12000
677307,0-9,0.5532659078456234,0,11000
818173,20-29,0.7557590484416451,1,12000
62863,20-29,0.5000459869796376,1,12000
143410,20-29,0.5993749214349967,0,18000
795527,10-19,0.3646300364441638,0,7000
513598,20-29,0.6051303442238017,1,12000
121496,0-9,0.5491989032257741,1,7000
368915,0-9,0.4005849078660153,1,15000
348146,10-19,0.2565912745042664,0,12000
847312,10-19,0.680928917443575,1,12000
268799,10-19,0.4741973179165643,1,9000
440272,20-29,0.6027630963241031,1,10000
196570,10-19,0.7819530183027448,1,16000
463229,10-19,0.4272678792680286,0,9000
297854,20-29,0.6867141058386899,1,10000
975718,0-9,0.4840149273174377,1,10000
488658,20-29,0.6257870416277221,1,13000
320313,10-19,0.5957149581490123,1,7000
323129,0-9,0.6809131865092295,1,11000
642860,10-19,0.3065518093256519,0,18000
445056,10-19,0.5893790042775761,1,9000
662855,0-9,0.6563498838978089,1,7000
881496,10-19,0.61535406879528,1,15000
845655,30+,0.6519123625904758,1,13000
519751,0-9,0.2950906798001347,0,14000
518073,20-29,0.4746294315462082,0,7000
214281,10-19,0.0953870936940878,1,15000
828111,0-9,0.4138170668973727,1,10000
466025,30+,0.6809852539465225,1,12000
639084,0-9,0.6764783850579369,1,13000
897135,0-9,0.4033846274374489,0,9000
235726,0-9,0.7040031235458382,1,10000
682225,0-9,0.5735410704695847,1,9000
396326,20-29,0.4879440211154682,1,11000
869862,20-29,0.6819981116362914,0,6000
947354,20-29,0.436520236197445,1,15000
370253,20-29,0.6719249250370957,1,10000
672542,20-29,0.4721412440122079,1,11000
823828,20-29,0.5250591110723005,0,10000
36065,0-9,0.4490141254061794,1,14000
825288,10-19,0.9608188278116948,1,10000
414572,20-29,0.5702790141224438,1,10000
24396,10-19,0.4144618670550359,0,10000
220700,0-9,0.2956147179906796,0,9000
962434,10-19,0.6012733666180051,1,10000
634006,10-19,0.6467083588488515,0,11000
245523,10-19,0.3315640659194958,1,12000
556806,0-9,0.4736061159306169,1,12000
136795,10-19,0.6980053964165731,1,12000
745014,0-9,0.4493988790424355,0,17000
361686,20-29,0.5935570210616777,1,9000
180465,20-29,0.5469528093344056,1,15000
15409,30+,0.6647874125137581,1,11000
645283,0-9,0.3930304394075162,0,16000
746172,0-9,0.3104439496869316,1,13000
284609,10-19,0.629040794332527,1,17000
787173,20-29,0.5949942615350459,1,12000
946168,0-9,0.5668017602483743,1,13000
164865,0-9,0.5574101037418253,0,16000
584870,10-19,0.5960178820895716,1,9000
592444,0-9,0.5653141355325579,1,10000
313409,20-29,0.6720095267316407,1,13000
600015,10-19,0.5242807123606903,1,9000
449608,10-19,0.4630535883640802,1,14000
392143,20-29,0.6140424540441148,0,13000
508287,20-29,0.6453591991000591,1,13000
102757,10-19,0.6854090454032493,1,11000
426769,10-19,0.6670226191158176,1,14000
319786,0-9,0.6082656962441383,1,13000
472257,20-29,0.7216402910712306,1,11000
614120,20-29,0.4596749902548559,0,13000
886751,0-9,0.5417098412700575,1,7000
954045,0-9,0.4701928145539621,0,9000
539780,20-29,0.5806195342350445,1,7000
458428,10-19,0.8246055134031282,1,14000
237986,0-9,0.2866241766490909,0,16000
140311,0-9,0.5105416142994454,0,12000
757295,0-9,0.61727812187165,1,10000
2654,0-9,0.2266204187196561,0,12000
125456,20-29,0.4854096107116239,0,9000
510231,10-19,0.3846403721622462,0,11000
123705,20-29,0.5610588085481812,1,14000
252060,10-19,0.5035670239503522,1,9000
683736,10-19,0.4400170768463599,1,14000
40343,10-19,0.6458584800209589,1,11000
750098,20-29,0.6946223389054919,1,9000
837247,0-9,0.3673915153567661,1,11000
999976,10-19,0.4709463634111504,1,9000
935123,30+,0.6780290985770019,1,12000
345979,30+,0.567420445945503,0,9000
278816,10-19,0.4696695415128295,1,8000
457341,20-29,0.6230965528779376,1,8000
845448,0-9,0.6780115158287626,0,11000
303039,0-9,0.6533774120556458,1,12000
782130,10-19,0.4838848652090954,1,8000
347755,0-9,0.6814422418900506,1,9000
12333,20-29,0.584162066396573,1,11000
763764,30+,0.5968599686931912,1,15000
655511,0-9,0.377267939245568,0,11000
885622,20-29,0.408776432410417,1,10000
328664,0-9,0.3662098408890193,0,10000
606142,10-19,0.5094372527074583,1,8000
206134,0-9,0.6133896915585907,0,12000
195959,10-19,0.6749718971794846,1,12000
647122,10-19,0.6126814428612573,0,13000
55396,0-9,0.5275057358985888,0,15000
349851,10-19,0.4038738668665778,1,15000
329801,10-19,0.6522632312864586,1,9000
890672,10-19,0.632071900431844,1,11000
273676,20-29,0.7088589461787946,1,9000
573910,20-29,0.6107452144722096,0,10000
242100,30+,0.4709021936145576,1,10000
587145,20-29,0.6637272722430558,1,15000
273939,20-29,0.6713585572774622,1,6000
905593,0-9,0.5357575590071443,1,11000
545992,10-19,0.6609333089751197,1,9000
