person_id,speeding_violations,duis,past_accidents,outcome
676407,3,0,7,0
671572,0,0,0,1
602235,0,0,0,0
770058,0,0,0,1
13112,0,0,0,1
157338,0,0,0,1
320647,0,0,0,1
837712,2,0,2,0
701169,1,1,3,0
371790,0,0,0,0
739999,0,0,1,0
951613,1,1,0,0
310988,1,0,5,0
366291,0,0,1,0
830795,1,0,1,1
67841,3,0,2,0
589352,0,0,0,1
330613,0,0,2,0
512100,12,0,2,0
270827,0,0,0,1
641218,0,0,0,1
636331,7,1,3,0
920953,0,0,0,0
43807,1,0,0,0
160763,1,0,5,0
607136,0,1,0,0
476089,0,0,0,1
126610,2,0,3,1
874122,0,0,1,0
48680,0,2,2,1
657577,2,1,6,0
272107,4,1,0,0
924998,1,0,2,0
195814,0,0,0,1
740074,0,0,0,0
952705,3,0,5,0
876500,1,1,0,1
288139,2,1,0,0
485928,0,0,0,0
547789,0,0,0,0
680709,3,0,2,0
249418,2,0,0,0
154397,3,0,0,1
666481,1,0,1,0
232585,4,0,1,0
732352,4,1,1,0
32207,0,0,1,0
94131,2,0,3,0
225207,2,0,7,0
561674,0,0,0,1
604387,3,0,0,0
487393,2,0,0,0
421214,2,0,0,0
659012,0,0,0,1
332743,0,0,0,1
456333,1,0,1,1
776973,1,2,0,0
417736,0,0,0,1
998932,1,0,1,0
632407,0,0,0,0
227830,0,1,1,0
287438,0,0,0,1
744904,9,2,1,0
364089,1,0,0,0
248851,5,0,8,0
378286,0,0,0,0
619701,3,0,5,0
39271,0,0,0,1
642665,1,0,0,0
277346,8,4,4,0
541501,1,0,0,0
103562,4,0,0,0
780698,1,0,1,1
648168,0,0,0,0
732301,0,0,0,1
227619,1,0,0,0
8488,0,0,0,0
116556,0,0,0,1
408493,8,1,3,0
550812,0,0,3,0
120540,3,1,3,0
804033,2,2,9,0
933814,2,1,0,0
780111,2,0,1,0
637107,0,0,3,0
134022,0,0,2,0
843573,0,0,0,0
224209,0,0,0,0
663444,1,0,0,0
412755,2,0,1,0
237506,0,0,0,0
664350,9,2,8,0
267171,3,0,1,1
215397,5,2,7,0
532832,0,0,0,1
95223,0,0,1,0
113642,1,0,0,1
232232,6,2,4,0
76344,2,0,0,0
367640,1,0,2,0
343880,3,1,5,0
448358,4,0,3,0
699234,0,0,1,0
875152,0,0,0,1
302883,3,0,1,1
443332,8,1,1,0
488856,3,0,1,0
268094,0,0,0,1
299698,0,0,0,0
336173,0,0,0,1
992673,3,1,0,0
676770,0,0,0,0
142780,2,3,2,1
352690,0,0,0,1
45797,0,0,0,1
93976,0,0,2,0
564461,3,0,2,0
558920,0,0,0,0
541804,0,0,1,1
291575,0,0,3,1
157712,3,0,0,0
420995,0,0,0,0
370361,3,2,3,0
690969,0,1,0,0
566079,0,0,0,1
519855,0,1,0,0
689719,4,1,1,0
389959,0,1,0,0
189680,1,0,0,0
505640,0,0,0,1
351587,2,1,1,0
980505,1,0,1,1
798839,0,0,0,1
745009,0,0,1,0
66820,0,0,0,1
295488,1,1,0,1
278365,1,1,7,0
653704,1,0,2,1
537037,0,1,0,0
221647,4,1,3,0
42872,2,0,2,1
847915,0,0,0,0
203156,8,0,2,0
257264,0,0,0,1
511060,1,0,2,0
406803,0,0,0,0
577357,0,0,0,0
909251,6,1,12,0
360906,0,0,0,1
187054,1,0,1,0
274793,10,1,3,0
34708,4,3,0,0
55949,0,0,0,0
128281,6,0,4,0
166911,2,0,1,1
783629,2,1,1,0
887100,2,1,1,0
312478,1,1,2,1
93366,5,1,2,0
294112,3,0,5,0
817262,0,0,0,0
432592,3,0,5,0
860863,0,0,0,1
212760,0,0,0,0
231641,6,0,2,0
355897,1,0,2,0
135863,3,1,2,0
20043,3,2,4,0
53935,0,0,2,0
838898,0,0,0,0
194624,4,0,2,0
928788,0,0,0,1
869505,0,0,0,0
984659,0,0,0,0
757136,1,0,1,0
247868,0,0,0,1
637909,0,0,0,1
670230,0,0,0,0
526748,0,0,0,0
397209,2,0,1,0
388250,3,0,4,0
285594,0,0,0,0
841628,0,0,0,0
963672,3,0,0,0
171758,1,0,0,0
108958,1,0,0,0
296014,1,0,3,0
632524,2,0,0,1
764835,1,0,1,0
235168,4,0,0,0
233728,5,1,1,1
786931,1,0,2,0
567238,2,1,1,0
384636,0,0,0,1
314395,1,0,0,0
481678,3,1,5,0
825000,0,0,0,1
563666,6,0,1,1
709679,3,0,1,0
809451,4,0,5,0
869905,2,1,0,0
78311,0,0,0,1
925179,0,0,0,1
649769,3,0,3,0
154695,0,0,0,1
471479,2,1,0,1
154013,1,0,1,0
730370,3,0,1,0
709636,6,0,0,0
260428,0,0,0,1
881078,2,0,0,0
60951,0,0,0,1
507289,0,1,0,0
878865,6,1,2,0
287352,0,0,1,0
776910,0,0,2,0
207887,0,0,2,0
197431,8,0,4,0
199886,4,2,0,0
974712,4,0,4,0
237974,0,0,0,0
342342,0,0,0,1
528837,3,0,0,0
857615,0,0,0,0
86219,1,0,3,0
671080,0,0,0,1
539702,2,2,2,0
767312,2,0,0,0
253832,0,0,1,0
670634,0,0,0,1
337500,0,0,0,0
567122,0,0,0,0
436798,0,0,1,0
339147,7,0,6,0
340134,1,0,0,0
121362,0,0,0,1
409057,1,0,2,1
471795,0,0,0,0
623545,6,0,4,0
910030,0,0,1,1
258865,2,1,0,0
109980,2,1,2,0
369502,0,0,1,0
589105,0,0,0,1
712117,8,0,2,0
692867,2,1,2,0
394169,0,1,0,0
422097,4,0,4,0
295157,1,0,1,0
511532,1,0,1,0
993939,0,0,0,0
335122,0,0,0,1
794889,0,0,0,1
111426,1,0,2,0
158268,2,1,0,0
57623,1,0,2,0
968185,2,0,11,0
968194,0,0,0,0
639877,0,0,0,0
910841,2,0,1,1
822227,0,0,0,0
259113,0,0,0,0
306268,0,0,1,0
618829,0,0,0,1
614254,3,2,0,0
733736,1,0,2,0
215319,2,0,2,0
454069,0,0,3,1
581563,0,0,0,1
773778,0,0,0,0
829396,0,0,0,1
474755,14,0,3,0
331227,0,0,0,1
532643,2,0,1,1
934596,0,0,0,1
981912,0,0,0,0
391337,2,1,5,0
944240,0,0,0,1
404601,0,0,0,1
653566,0,0,0,1
345883,4,0,2,0
744915,1,1,1,0
439808,12,2,3,0
278596,0,0,0,1
722998,0,0,0,1
533402,5,1,0,0
233196,0,0,0,1
531749,1,0,0,0
591088,0,0,0,0
739141,0,1,3,0
989017,0,1,1,0
769692,0,0,0,1
728169,0,0,0,1
871987,1,0,0,0
844268,0,0,0,0
503572,2,1,2,0
49284,0,0,0,1
725213,0,0,0,1
9720,0,0,0,1
951947,8,1,6,0
422536,16,0,3,0
593636,3,1,1,0
912129,6,2,6,0
829121,1,1,1,0
217627,0,0,0,1
382139,3,0,6,0
94394,0,0,0,0
424880,4,0,2,0
990555,3,0,1,0
112301,0,0,0,0
321869,4,0,0,0
577364,3,0,2,0
26848,5,1,1,0
200558,4,2,4,0
837798,0,0,0,1
992975,3,0,0,0
118326,5,0,5,0
147347,1,0,0,0
892833,5,0,0,0
716262,3,1,2,0
459835,0,0,0,1
608261,0,0,0,0
273918,0,0,0,0
916521,0,0,0,0
947915,0,1,2,0
586547,0,0,0,0
63508,0,0,0,1
527357,1,0,1,0
385925,0,0,0,1
185027,0,0,1,0
384393,1,1,2,0
559301,0,0,1,0
267190,1,0,0,0
25459,10,1,5,0
686015,0,0,0,1
374142,0,0,1,1
908652,0,0,0,1
907528,3,0,2,0
990622,0,1,1,0
245142,0,0,0,0
507424,6,0,1,0
833770,0,0,3,0
463956,7,1,3,0
888650,0,0,1,0
527006,0,0,0,0
579130,1,0,0,1
479043,0,0,0,1
707119,0,0,0,0
747965,3,0,1,0
19568,0,0,2,0
356868,5,0,1,0
57769,0,1,1,0
896096,0,0,0,1
829777,0,0,0,0
12509,0,2,1,0
102865,1,0,0,0
862085,1,1,0,1
933768,7,1,2,0
936024,3,0,2,0
302189,0,0,0,1
971471,0,0,0,1
189179,3,1,1,0
715622,1,1,5,0
556911,3,1,5,0
143689,2,0,1,0
9914,1,1,2,1
624793,4,1,0,0
810417,0,0,1,1
13552,2,0,1,0
746569,1,0,3,0
567055,2,0,3,0
728580,0,0,0,1
422188,0,0,0,0
875592,4,1,1,0
781452,3,0,7,0
388171,0,0,0,0
871868,0,0,0,1
446063,0,0,0,1
280107,0,0,0,1
520649,4,1,5,0
902477,3,2,3,0
293796,1,0,1,1
651213,1,0,1,0
142709,4,0,0,0
430044,0,0,0,0
218271,0,0,0,1
459055,2,0,2,0
643290,0,0,0,0
448347,4,0,1,0
362814,0,0,0,0
202230,0,0,0,1
503527,1,0,2,0
130769,0,0,0,0
315893,0,2,3,0
55603,1,1,2,0
966860,1,1,0,0
800943,2,0,0,0
599732,0,0,0,1
139861,2,0,2,0
250086,4,1,0,0
615002,1,0,1,1
615641,2,0,4,0
548888,1,0,1,0
88614,0,0,0,1
331291,0,0,0,0
217002,0,0,0,1
909838,3,0,1,0
218063,10,1,3,1
987314,1,1,1,1
360122,2,1,4,0
674120,0,0,0,0
506080,2,0,4,0
148676,4,0,1,0
263202,2,0,2,0
397460,0,0,0,0
9574,4,1,1,1
949445,0,0,0,1
785433,0,0,0,0
332232,0,0,0,1
612876,0,0,0,1
507548,2,0,1,0
829901,10,2,3,0
147267,0,0,0,1
105009,0,0,0,1
464094,0,0,0,0
657999,0,0,0,1
511769,1,0,0,1
298277,0,0,1,0
750105,0,1,2,0
489922,1,0,2,0
701527,0,0,0,0
534597,3,0,2,0
893246,6,2,5,0
93567,0,0,0,1
673145,0,0,0,0
784982,0,0,0,0
873573,0,0,0,1
695076,0,0,0,0
923637,0,0,0,0
594395,2,1,5,0
728983,0,0,0,1
57792,3,0,5,0
604407,3,0,0,0
565694,0,0,6,0
234567,1,0,3,0
883688,3,0,2,0
948725,3,0,1,0
574832,0,0,0,1
222143,7,0,2,0
241217,1,0,1,0
813027,4,1,4,0
971853,0,0,0,1
962859,0,0,0,0
252553,2,0,3,0
228488,4,1,1,0
863165,0,0,0,0
122492,0,0,0,1
52965,5,0,1,0
461594,6,0,0,0
739281,0,0,0,0
965034,1,0,0,0
322058,0,0,2,0
657250,0,0,0,0
421862,6,0,0,0
677174,1,0,1,0
11244,11,1,3,0
698622,0,0,0,1
751259,0,0,0,1
927463,2,0,3,0
618996,0,0,0,1
809040,3,0,1,0
778054,1,0,1,0
548365,0,0,1,0
143302,0,0,0,0
268143,11,1,1,1
961840,0,0,0,1
597738,0,0,1,1
453506,0,0,0,0
537211,0,0,0,0
792526,0,0,0,1
780469,0,0,2,0
27653,0,0,0,0
129323,2,0,5,0
206538,0,0,0,0
484341,1,0,1,0
887645,0,0,0,1
473737,1,2,4,0
950182,1,0,0,0
761146,0,0,0,0
938131,0,1,2,0
640124,0,0,0,1
102549,1,0,2,0
818328,0,0,0,1
387579,1,0,3,0
316586,1,0,5,0
795662,3,0,0,1
412548,0,0,0,1
89332,0,0,0,1
869442,3,0,5,0
234005,4,0,1,0
576743,0,0,0,0
514828,0,0,0,0
589593,0,0,0,1
75945,2,0,2,1
296897,3,0,0,1
535887,4,0,0,1
530893,0,1,2,1
375269,3,0,3,0
244241,1,0,1,0
450113,3,0,2,1
137496,2,0,3,0
28132,0,0,0,1
171787,4,1,0,1
945932,2,0,0,0
271385,2,0,2,0
969530,0,0,0,1
354073,0,0,0,1
418062,2,0,5,0
915279,0,0,0,0
971942,1,0,2,0
472347,3,0,1,0
822658,0,0,0,1
801428,0,0,0,0
699793,0,0,0,1
131393,0,0,0,0
68732,3,1,0,0
472577,1,0,0,0
947102,1,0,2,0
285703,0,0,0,0
749180,1,0,2,0
808605,1,0,0,1
230454,2,0,3,0
727827,0,0,0,1
894602,2,1,6,0
955804,1,0,1,0
163142,9,0,3,0
754211,0,0,3,1
430369,2,0,6,1
103184,0,0,7,0
687248,0,0,0,0
149400,0,0,1,0
806194,3,1,10,0
189479,0,0,0,1
918883,0,0,0,0
438362,0,0,0,1
483085,0,0,0,0
809541,2,0,1,0
433410,0,0,0,0
181687,3,1,3,0
619293,0,2,5,0
873941,5,1,3,0
516891,0,0,0,0
796102,0,0,0,0
692007,0,0,0,1
814024,0,0,0,1
741247,1,1,1,0
98194,4,0,6,0
156407,0,0,0,1
171918,0,2,1,0
938104,3,0,4,0
616386,0,0,0,1
581027,4,1,0,0
780897,0,0,0,1
133862,6,0,2,0
101839,0,0,0,1
726199,0,0,0,0
991191,0,0,0,1
662827,0,0,1,0
632367,0,0,0,0
634100,2,0,0,0
998776,0,0,0,0
24843,0,0,0,1
601142,0,0,0,1
31026,0,0,0,1
67741,0,0,0,1
800279,3,1,0,1
914799,7,2,4,0
600491,0,0,0,0
213761,0,0,0,0
655686,0,0,0,0
528944,4,0,2,0
927765,0,0,0,0
75361,4,0,1,0
977617,2,0,0,1
331884,0,0,1,1
715735,0,0,2,1
125970,4,0,5,0
995108,2,0,4,0
95244,1,0,0,1
531981,1,2,2,0
496724,0,0,0,0
855986,1,0,4,0
94766,0,0,0,1
487130,1,0,1,0
553435,1,1,1,0
537205,0,0,1,0
648678,0,0,0,0
726139,0,0,4,0
920924,2,0,1,0
668589,0,0,0,0
321160,0,0,0,0
537983,0,0,0,0
255774,0,1,2,0
747616,0,0,0,0
391939,6,0,0,0
527636,7,0,1,1
567014,5,2,3,0
76473,0,0,0,0
629221,7,0,4,0
489949,0,0,0,0
598852,0,0,0,1
621643,0,1,1,1
981429,0,1,1,0
871231,0,0,0,0
195743,0,0,0,1
638512,0,0,0,1
689147,6,0,0,0
440095,3,0,4,0
332804,0,0,0,0
165678,4,0,4,0
864206,0,0,0,1
809136,0,0,5,0
645189,4,1,2,0
945524,0,0,0,0
230845,3,0,1,0
414658,0,0,0,1
599432,1,0,1,0
196636,2,0,2,0
509738,0,0,0,0
179788,5,1,1,0
618987,0,0,2,1
802092,2,1,3,0
744204,0,0,0,1
499008,6,0,10,0
707945,0,0,0,0
963286,3,1,2,0
812722,0,2,0,0
773115,0,0,0,0
960136,0,0,0,1
647213,1,0,0,0
205892,1,0,0,0
267032,2,0,6,0
27276,2,0,0,0
531131,0,0,0,1
778195,0,0,0,1
939389,1,0,0,0
834282,1,0,1,1
981793,2,1,5,0
473208,8,1,2,0
670181,0,0,0,0
417941,0,0,0,1
858084,5,0,5,0
809704,0,0,0,1
771717,5,0,5,0
135166,0,1,1,0
460721,0,0,0,0
965356,4,1,2,0
7967,4,0,3,0
730017,1,0,0,0
815396,6,1,7,0
752125,7,0,5,0
625980,0,0,0,1
122800,0,0,0,1
151717,0,0,0,1
316960,0,0,0,0
586621,4,0,0,0
223064,0,0,3,0
246328,0,0,0,0
908772,1,0,0,1
280990,6,0,3,0
162129,0,0,0,1
656450,0,0,0,0
323541,0,1,1,1
672023,0,0,0,1
314599,1,1,1,0
658421,0,0,0,0
236645,4,1,2,0
950177,0,0,0,0
562261,0,0,0,1
124605,0,0,0,1
417275,8,1,2,0
41734,3,0,3,0
502727,1,0,0,0
976385,2,0,1,0
51377,0,0,0,1
747158,0,0,0,1
100870,0,0,0,0
438080,0,0,0,1
20500,0,0,0,0
233711,0,0,2,0
100734,1,0,2,0
661605,2,1,0,0
67595,1,0,0,0
469243,0,0,0,1
683893,0,0,0,0
920288,0,0,0,1
723319,0,0,0,1
696548,4,0,1,0
237346,3,0,0,0
222322,1,0,1,0
584671,0,0,0,0
582062,0,0,0,0
684476,1,0,0,0
562582,0,0,0,1
434349,2,0,1,0
749301,0,0,0,0
57631,0,0,2,0
454040,0,0,0,1
565650,2,0,1,0
938007,0,1,0,0
341683,0,0,0,0
567612,0,0,0,0
619374,0,1,0,0
690336,0,0,0,1
612763,5,0,1,1
418826,1,0,1,1
218247,4,1,3,0
258553,0,0,0,1
166158,1,0,0,0
677159,1,1,0,0
269039,0,0,0,1
535998,0,0,0,1
85547,2,0,2,0
127523,0,1,1,1
23923,0,0,0,1
661421,0,0,0,1
329867,2,0,4,0
825349,2,0,0,0
523141,1,0,1,0
545575,0,0,0,0
492082,5,2,2,0
970684,2,0,2,0
808611,0,0,0,1
457160,0,0,0,1
205549,2,0,1,0
172991,0,0,0,1
584626,0,0,0,0
395702,1,0,3,0
717549,1,0,2,0
959391,0,0,1,1
338513,3,0,0,0
273524,0,1,5,0
308272,0,0,0,1
915758,1,0,2,0
726016,0,0,0,1
349674,1,0,0,0
950320,0,0,0,0
73871,2,0,0,0
652421,0,0,2,0
79700,0,0,0,1
419696,1,0,1,0
673931,2,0,3,0
305055,0,0,0,0
575571,0,0,0,1
732607,0,0,0,1
959559,0,0,0,1
213996,1,0,1,0
800126,1,0,4,0
919735,2,0,1,0
230073,0,0,0,0
528346,6,0,1,0
605381,1,1,2,1
312360,0,0,0,1
887362,0,0,0,1
349447,1,1,4,0
312112,2,0,1,0
505219,1,0,0,0
262243,2,0,2,0
120748,0,0,1,0
328633,0,0,0,1
370707,5,0,1,0
216071,0,0,0,0
820590,0,0,0,1
922572,1,0,0,0
805369,1,0,0,0
772578,1,1,0,0
372985,0,0,0,1
667912,0,0,0,0
187967,3,0,1,1
404970,2,0,1,0
32633,2,0,2,0
482472,2,0,1,0
81772,1,0,2,0
277057,0,0,0,0
486367,0,0,1,0
954449,0,0,0,0
822325,1,0,1,0
814001,2,1,0,0
529429,3,0,4,0
9810,0,0,0,1
115999,1,0,2,0
831779,0,0,2,0
856331,6,0,1,0
347835,2,0,0,0
102613,1,0,0,0
511284,0,0,0,1
549759,0,0,0,1
506166,0,0,0,1
361771,2,0,1,0
569313,0,0,3,0
877603,2,0,2,0
346384,4,2,1,0
868371,10,0,1,0
192740,1,0,0,0
124336,0,0,0,1
358754,0,0,0,1
346737,0,0,0,1
957592,0,0,0,1
747424,1,1,1,1
978142,3,0,0,0
398420,0,0,2,0
393578,1,0,1,0
786452,1,1,1,0
438810,0,0,0,0
928634,1,0,1,0
556694,1,3,0,0
662324,2,0,0,0
495404,0,0,0,0
774482,0,0,0,1
213400,0,0,0,0
948302,0,0,0,0
574897,3,0,1,0
860511,4,0,1,0
844035,0,0,0,0
597762,0,0,0,0
795820,0,0,0,0
103535,1,0,0,1
592075,0,0,0,0
948376,7,0,1,1
65029,6,0,3,0
160733,1,0,1,0
215190,2,0,0,1
251765,0,0,1,0
551093,0,0,0,1
611624,0,0,0,1
438799,7,0,2,0
950923,2,0,3,0
467378,4,0,4,0
978770,1,0,0,0
337080,3,0,7,0
461879,1,0,0,0
12392,0,0,0,0
746148,1,0,0,0
473110,9,3,2,0
167554,1,0,0,1
897410,3,1,3,0
796159,0,0,1,0
111767,0,0,0,0
256640,4,0,0,0
776131,4,1,6,0
635647,2,0,4,0
489766,10,1,5,0
133714,1,0,0,1
644091,0,0,0,1
839040,3,2,1,0
544323,0,0,0,1
294244,1,0,2,0
348519,5,1,3,0
880786,0,0,1,0
213265,0,0,0,0
649384,1,0,0,1
579898,2,0,1,0
3170,1,0,0,0
22073,0,0,0,1
326773,0,0,3,1
696102,5,2,0,0
567626,0,0,0,1
143654,0,0,0,1
257171,2,0,0,0
641737,1,0,0,0
288019,0,0,2,0
222879,6,2,2,0
453587,0,0,0,1
201973,0,0,0,0
170494,3,0,0,0
574170,0,0,1,1
745349,0,0,0,0
49178,1,0,1,1
89454,0,0,0,0
758530,1,0,1,1
132325,0,0,0,0
476097,0,0,0,0
925552,4,0,7,0
718411,0,0,0,1
798128,0,0,0,1
772197,0,2,2,0
812582,0,0,0,0
726832,3,1,0,1
872398,0,0,0,1
812521,1,0,3,0
217649,1,0,2,0
928354,0,0,1,0
788907,3,0,2,0
435893,0,0,0,0
679137,6,1,7,0
538031,0,0,0,1
693279,1,0,2,0
716777,0,0,0,0
939560,0,0,0,0
164894,3,2,1,0
786670,0,0,0,1
879579,0,0,0,1
981511,4,1,0,0
376531,1,0,0,0
809298,2,0,4,0
772387,2,0,1,0
981297,3,1,3,0
115958,0,0,0,0
362009,0,0,0,1
390132,0,0,0,0
233436,0,0,0,0
763104,0,0,0,1
611581,0,0,0,1
599285,0,0,0,1
845052,0,0,0,1
55307,1,0,1,0
124198,2,1,2,0
234534,1,0,1,0
820342,2,0,3,0
639413,0,0,0,1
206287,7,2,0,0
964920,5,0,2,1
898864,1,0,2,0
863443,0,0,0,1
21970,0,0,2,0
848667,0,0,0,0
299972,0,0,0,1
167901,6,3,2,0
836212,3,1,2,0
790055,1,0,0,0
966182,1,0,2,0
29709,0,0,0,1
487679,0,0,0,0
147148,0,0,0,1
990642,0,1,5,0
377426,0,0,0,1
152261,2,0,3,0
332981,0,0,0,1
587731,0,0,0,1
149960,0,0,0,1
645328,0,0,0,0
694648,4,1,1,0
458705,0,0,0,1
171542,0,0,0,0
703666,1,2,1,0
237440,0,0,0,1
106656,0,0,0,0
546789,2,0,1,0
298448,0,0,0,0
282809,0,0,0,0
87793,0,0,1,0
325565,1,0,1,0
865541,6,1,7,0
136686,1,0,2,0
802004,1,0,1,0
262098,3,0,7,0
254918,0,0,0,0
910677,0,0,0,0
547750,0,0,0,1
871213,0,0,0,1
437131,0,0,0,0
250758,0,0,0,1
569452,6,0,3,0
862136,1,0,2,1
652211,2,1,2,0
876412,2,0,1,0
622100,0,0,0,1
757549,0,0,0,1
2387,0,0,0,1
528269,2,1,0,0
902327,2,0,3,0
232104,4,0,0,1
945458,8,0,4,0
384016,5,1,3,0
867596,0,0,0,1
11018,0,0,0,0
728493,0,0,0,0
402717,1,1,1,0
878696,0,0,0,1
614195,0,0,0,0
527311,6,0,1,0
700215,0,0,0,0
344689,2,0,2,0
909432,5,0,5,0
789378,0,0,3,0
857314,0,0,0,0
691440,1,0,0,0
255458,0,0,0,0
380785,2,2,3,0
314661,0,0,0,1
976565,0,0,0,1
864,0,0,0,1
276148,2,1,0,0
948661,0,0,0,0
500669,3,0,0,1
779949,2,1,3,0
255325,0,0,2,0
709025,1,1,1,0
622416,0,0,2,0
20282,0,0,0,1
665382,3,1,3,0
812400,0,0,0,1
980227,2,0,1,0
254721,12,0,1,0
892200,1,0,2,1
273182,2,1,4,0
633166,0,0,1,0
607957,1,1,2,0
474543,4,0,1,0
272051,0,0,1,1
13803,0,0,0,0
489335,3,0,0,0
515068,0,0,3,0
166,0,0,0,0
518489,0,0,3,0
2087,0,0,1,0
709508,1,0,1,0
999554,0,0,0,0
728097,1,1,1,0
797383,8,1,0,1
334319,0,0,0,0
658487,0,1,1,0
421465,0,0,3,0
3308,4,0,1,1
465907,3,1,9,0
374706,0,0,0,0
671872,1,2,0,1
455207,0,0,0,0
790787,1,0,0,0
112631,0,0,0,1
860951,0,1,2,0
304729,1,0,1,0
783247,1,0,1,0
624964,4,0,1,0
562660,0,0,0,1
458376,0,0,0,1
179327,3,1,1,0
521217,0,0,0,0
35060,0,0,0,1
461574,0,1,1,0
115983,0,0,2,0
255136,0,0,1,0
359219,0,0,0,0
908912,2,0,1,1
569710,0,0,0,0
119342,0,0,0,1
508233,0,0,0,0
915696,0,0,0,0
149588,0,0,0,1
382343,0,0,1,0
676727,0,0,0,1
779931,3,0,2,0
744484,2,0,2,0
612786,2,0,2,0
210810,1,0,0,0
989711,5,0,2,0
481495,0,0,0,1
935631,6,0,1,1
255476,3,0,2,0
415415,0,0,0,1
341827,0,0,0,0
802200,1,0,0,0
582033,0,0,0,0
448234,2,0,1,1
91184,0,1,1,0
702126,0,1,0,0
582444,2,0,0,0
699767,2,0,0,1
379065,2,0,2,0
364800,4,0,6,0
839283,8,3,0,0
766042,2,1,0,0
273073,9,0,6,0
964448,0,0,0,1
196094,0,0,2,0
759265,0,0,0,0
131932,7,1,0,0
624831,3,0,2,0
161972,0,0,0,1
211993,2,1,5,0
314104,0,0,0,0
770433,0,0,4,0
973329,0,0,0,0
119735,0,0,0,1
880077,0,0,1,0
842700,0,0,0,1
577300,0,0,0,0
937825,0,0,0,1
888074,4,1,3,0
89787,0,0,0,1
122014,1,0,1,0
963384,0,0,0,1
18002,0,0,0,1
195436,0,1,4,0
666153,0,0,0,0
287539,2,0,5,0
585988,0,0,0,1
703726,0,0,0,1
899283,1,0,0,0
64000,4,0,0,0
8982,2,1,4,0
708569,0,0,4,0
148210,0,0,0,0
889181,2,0,0,0
391401,0,0,0,0
398376,0,0,0,0
39537,0,0,0,1
859028,5,1,8,0
365164,0,1,1,0
512493,0,0,1,0
436666,0,0,0,1
216246,7,2,4,0
950153,1,0,1,0
932228,0,0,0,1
806138,0,0,0,1
906049,6,0,12,0
163769,1,0,0,1
360342,0,0,0,1
569125,0,0,0,1
352678,0,0,0,0
712307,13,0,2,0
652810,0,0,0,1
119550,3,0,2,0
44307,0,0,0,0
485859,3,0,4,0
34995,1,0,0,0
255073,0,0,0,0
626989,0,0,0,1
382582,0,0,1,1
31928,10,0,2,0
15689,1,0,0,0
540695,5,0,2,0
245710,0,0,0,1
24167,0,0,1,0
9204,0,0,0,0
994719,4,0,2,0
272076,1,0,1,0
582900,2,1,1,0
889207,3,0,0,0
489132,2,1,3,0
996641,2,0,1,0
804980,5,1,3,0
682200,0,0,0,1
680896,4,0,0,0
248899,0,1,0,0
470135,0,0,0,1
179574,0,1,0,1
870637,0,0,0,0
103803,6,0,2,0
513509,0,0,0,1
221933,4,0,2,0
300334,9,0,1,0
527389,7,0,2,0
601420,1,0,7,0
966027,1,0,4,0
206507,7,1,1,0
541387,0,0,0,0
197630,3,0,0,0
952556,2,0,2,0
526784,0,0,0,0
832997,0,0,0,1
12632,4,0,0,0
666832,1,0,3,1
512536,0,0,0,1
816205,0,0,0,1
756198,10,1,1,0
713605,0,0,0,1
967598,0,0,1,0
647692,6,0,3,0
11860,3,0,2,0
480618,1,0,4,0
928169,1,1,0,0
485483,0,0,0,1
865043,1,0,0,0
89663,0,0,0,1
688496,0,0,0,1
416761,0,1,4,0
120097,0,0,0,1
150067,1,0,1,0
228938,0,0,0,1
507475,1,1,0,0
62946,1,0,5,0
393344,0,0,0,1
458811,0,0,0,0
556436,2,0,4,0
983619,2,0,2,1
516920,15,0,3,0
746953,0,0,0,0
651110,0,1,1,1
927970,0,0,4,0
71714,1,0,2,0
614360,3,0,0,0
910378,2,0,1,0
551216,0,0,0,0
24512,1,0,0,0
864083,10,2,4,0
823356,0,0,0,1
451000,2,0,1,0
694915,4,0,4,0
238041,2,2,2,0
546701,0,0,0,0
875174,1,0,2,0
535501,0,0,0,1
704291,0,0,1,0
977100,1,0,0,1
802774,0,0,0,0
877457,2,0,3,0
619509,0,0,0,1
629867,3,0,1,0
519961,3,1,0,0
706056,0,0,0,0
932232,2,0,1,0
576420,0,0,0,0
355326,2,0,0,0
125877,1,0,0,0
792068,0,0,0,1
824414,3,0,0,0
934839,2,0,0,1
769171,0,0,0,1
561193,3,1,0,0
830701,4,0,0,1
550573,1,0,0,0
773172,0,0,0,0
413707,0,0,0,0
946635,0,0,0,1
43235,3,0,2,0
335215,2,0,0,0
554674,3,0,0,0
54762,0,0,0,0
159034,3,0,1,0
909112,0,1,1,1
174031,0,0,0,0
48520,1,1,0,0
372931,1,0,0,0
176958,1,0,1,0
320695,6,2,1,0
12037,0,0,0,0
819469,0,0,0,0
245486,0,0,1,1
925661,2,0,0,0
396849,0,0,0,1
183666,0,0,0,0
735613,0,0,0,1
631211,0,0,0,0
291357,3,0,3,0
609345,0,0,0,1
174251,0,0,0,1
578173,0,0,0,0
749944,0,0,0,1
130061,0,0,0,1
881302,0,0,1,0
623711,4,0,6,0
971010,2,0,0,0
692065,0,0,0,1
513169,2,0,0,0
637794,4,2,3,0
987779,3,0,3,0
565084,3,0,4,0
172920,0,0,0,0
113172,3,1,5,0
494013,0,0,0,0
296211,3,0,0,0
579005,1,0,3,0
787850,4,1,5,0
791808,0,0,0,0
513302,0,0,0,1
370440,1,0,1,0
701556,0,0,0,1
83127,1,0,2,0
453152,1,0,0,1
