vehicle_id,vehicle_year_after_2015,vehicle_type
111767,True,sedan
256640,True,sedan
776131,True,sedan
635647,True,sedan
489766,True,sedan
133714,True,sedan
644091,True,sedan
839040,True,sedan
544323,True,sports car
294244,True,sports car
348519,True,sports car
880786,True,sedan
213265,True,sedan
649384,True,sports car
579898,True,sedan
3170,True,sedan
22073,True,sedan
326773,True,sedan
696102,True,sedan
567626,True,sedan
143654,True,sedan
257171,True,sedan
641737,True,sedan
288019,True,sedan
222879,True,sedan
453587,True,sedan
201973,True,sedan
170494,True,sedan
574170,True,sedan
745349,True,sedan
49178,True,sedan
89454,True,sedan
758530,True,sedan
132325,True,sedan
476097,True,sports car
925552,True,sedan
718411,True,sedan
798128,True,sedan
772197,True,sedan
812582,True,sedan
726832,True,sedan
872398,True,sedan
812521,True,sedan
217649,True,sedan
928354,True,sedan
788907,True,sedan
435893,True,sedan
679137,True,sedan
538031,True,sedan
693279,True,sedan
716777,True,sedan
939560,True,sedan
164894,True,sedan
786670,True,sedan
879579,True,sedan
981511,True,sedan
376531,True,sports car
809298,True,sedan
772387,True,sedan
981297,True,sedan
115958,True,sedan
362009,True,sedan
390132,True,sedan
233436,True,sedan
763104,True,sedan
611581,True,sedan
599285,True,sedan
845052,True,sedan
55307,True,sedan
124198,True,sedan
234534,True,sedan
820342,True,sedan
639413,True,sedan
206287,True,sedan
964920,True,sedan
898864,True,sports car
863443,True,sedan
21970,True,sports car
848667,True,sedan
299972,True,sedan
167901,True,sedan
836212,True,sedan
790055,True,sedan
966182,True,sedan
29709,True,sedan
487679,True,sedan
147148,True,sedan
990642,True,sedan
377426,True,sedan
152261,True,sedan
332981,True,sedan
587731,True,sedan
149960,True,sedan
645328,True,sedan
694648,True,sedan
458705,True,sedan
171542,True,sedan
703666,True,sedan
237440,True,sedan
106656,True,sedan
546789,True,sedan
298448,True,sedan
282809,True,sedan
87793,True,sedan
325565,True,sedan
865541,True,sedan
136686,True,sedan
802004,True,sedan
262098,True,sedan
254918,True,sedan
910677,True,sedan
547750,True,sedan
871213,True,sedan
437131,True,sedan
250758,True,sedan
569452,True,sedan
862136,True,sedan
652211,True,sedan
876412,True,sedan
622100,True,sedan
757549,True,sedan
2387,True,sedan
528269,True,sedan
902327,True,sedan
232104,True,sedan
945458,True,sports car
384016,True,sedan
867596,True,sedan
11018,True,sedan
728493,True,sedan
402717,True,sports car
878696,True,sedan
614195,True,sedan
527311,True,sedan
700215,True,sedan
344689,True,sedan
909432,True,sedan
789378,True,sedan
857314,True,sedan
691440,True,sedan
255458,True,sedan
380785,True,sedan
314661,True,sedan
976565,True,sedan
864,True,sedan
276148,True,sedan
948661,True,sedan
500669,True,sedan
779949,True,sedan
255325,True,sedan
709025,True,sports car
622416,True,sedan
20282,True,sedan
665382,True,sedan
812400,True,sports car
980227,True,sedan
254721,True,sedan
892200,True,sedan
273182,True,sedan
633166,True,sedan
607957,True,sedan
474543,True,sedan
272051,True,sedan
13803,True,sedan
489335,True,sedan
515068,True,sedan
166,True,sedan
518489,True,sedan
2087,True,sedan
709508,True,sedan
999554,True,sedan
728097,True,sedan
797383,True,sedan
334319,True,sedan
658487,True,sedan
421465,True,sedan
3308,True,sedan
465907,True,sedan
374706,True,sedan
671872,True,sedan
455207,True,sedan
790787,True,sedan
112631,True,sedan
860951,True,sedan
304729,True,sedan
783247,True,sports car
624964,True,sedan
562660,True,sedan
458376,True,sedan
179327,True,sedan
521217,True,sedan
35060,True,sedan
461574,True,sedan
115983,True,sedan
255136,True,sedan
359219,True,sedan
908912,True,sedan
569710,True,sedan
119342,True,sedan
508233,True,sedan
915696,True,sedan
149588,True,sedan
382343,True,sedan
676727,True,sedan
779931,True,sedan
744484,True,sedan
612786,True,sedan
210810,True,sedan
989711,True,sedan
481495,True,sedan
935631,True,sedan
255476,True,sedan
415415,True,sedan
341827,True,sedan
802200,True,sedan
582033,True,sedan
448234,True,sedan
91184,True,sedan
702126,True,sedan
582444,True,sedan
699767,True,sedan
379065,True,sedan
364800,True,sedan
839283,True,sedan
766042,True,sedan
273073,True,sedan
964448,True,sedan
196094,True,sedan
759265,True,sedan
131932,True,sedan
624831,True,sedan
161972,True,sedan
211993,True,sedan
314104,True,sedan
770433,True,sedan
973329,True,sedan
119735,True,sedan
880077,True,sedan
842700,True,sedan
577300,True,sedan
937825,True,sedan
888074,True,sedan
89787,True,sedan
122014,True,sedan
963384,True,sedan
18002,True,sedan
195436,True,sedan
666153,True,sedan
287539,True,sedan
585988,True,sedan
703726,True,sedan
899283,True,sedan
64000,True,sedan
8982,True,sedan
708569,True,sedan
148210,True,sedan
889181,True,sedan
391401,True,sedan
398376,True,sedan
39537,True,sedan
859028,True,sedan
365164,True,sedan
512493,True,sedan
436666,True,sports car
216246,True,sedan
950153,True,sedan
932228,True,sedan
806138,True,sedan
906049,True,sedan
163769,True,sedan
360342,True,sedan
569125,True,sedan
352678,True,sedan
712307,True,sedan
652810,True,sedan
119550,True,sedan
44307,True,sedan
485859,True,sedan
34995,True,sedan
255073,True,sedan
626989,True,sedan
382582,True,sedan
31928,True,sedan
15689,True,sedan
540695,True,sedan
245710,True,sedan
24167,True,sedan
9204,True,sedan
994719,True,sedan
272076,True,sedan
582900,True,sedan
889207,True,sedan
489132,True,sedan
996641,True,sedan
804980,True,sedan
682200,True,sedan
680896,True,sedan
248899,True,sedan
470135,True,sedan
179574,True,sedan
870637,True,sedan
103803,True,sedan
513509,True,sedan
221933,True,sedan
300334,True,sedan
527389,True,sedan
601420,True,sedan
966027,True,sedan
206507,True,sedan
541387,True,sedan
197630,True,sedan
952556,True,sedan
526784,True,sedan
832997,True,sedan
12632,True,sedan
666832,True,sedan
512536,True,sedan
816205,True,sedan
756198,True,sedan
713605,True,sedan
967598,True,sedan
647692,True,sedan
11860,True,sedan
480618,True,sedan
928169,True,sedan
485483,True,sedan
865043,True,sedan
89663,True,sedan
688496,True,sedan
416761,True,sedan
120097,True,sedan
150067,True,sedan
228938,True,sedan
507475,True,sedan
62946,True,sedan
393344,True,sedan
458811,True,sedan
556436,True,sedan
983619,True,sedan
516920,True,sedan
746953,True,sports car
651110,True,sedan
927970,True,sedan
71714,True,sedan
614360,True,sedan
910378,True,sedan
551216,True,sedan
24512,True,sedan
864083,True,sports car
823356,True,sedan
451000,True,sedan
694915,True,sedan
238041,True,sports car
546701,True,sedan
875174,True,sedan
535501,True,sedan
704291,True,sedan
977100,True,sedan
802774,True,sedan
877457,True,sedan
619509,True,sedan
629867,True,sedan
519961,True,sedan
706056,True,sedan
932232,True,sedan
576420,True,sedan
355326,True,sedan
125877,True,sedan
792068,True,sedan
824414,True,sedan
934839,True,sedan
769171,True,sedan
561193,True,sedan
830701,True,sedan
550573,True,sedan
773172,True,sedan
413707,True,sedan
946635,True,sedan
43235,True,sedan
335215,True,sedan
554674,True,sedan
54762,True,sedan
159034,True,sedan
909112,True,sedan
174031,True,sedan
48520,True,sedan
372931,True,sedan
176958,True,sedan
320695,True,sedan
12037,True,sedan
819469,True,sedan
245486,True,sedan
925661,True,sedan
396849,True,sedan
183666,True,sedan
735613,True,sedan
631211,True,sedan
291357,True,sedan
609345,True,sedan
174251,True,sedan
578173,True,sedan
749944,True,sedan
130061,True,sedan
881302,True,sedan
623711,True,sedan
971010,True,sedan
692065,True,sedan
513169,True,sedan
637794,True,sedan
987779,True,sedan
565084,True,sedan
172920,True,sedan
113172,True,sedan
494013,True,sedan
296211,True,sedan
579005,True,sports car
787850,True,sedan
791808,True,sedan
513302,True,sedan
370440,True,sedan
701556,True,sedan
83127,True,sedan
453152,True,sedan
843657,True,sedan
980800,True,sports car
686824,True,sedan
157185,True,sedan
688770,True,sedan
120411,True,sedan
840397,True,sedan
919934,True,sedan
864818,True,sedan
969332,True,sedan
615462,True,sedan
589423,True,sedan
112772,True,sedan
96095,True,sedan
890246,True,sedan
72969,True,sedan
830081,True,sedan
401166,True,sedan
311925,True,sedan
681372,True,sedan
282068,True,sedan
893456,True,sedan
937991,True,sedan
566824,True,sedan
813442,True,sedan
982824,True,sedan
93794,True,sedan
313846,True,sedan
510135,True,sedan
390703,True,sedan
750372,True,sedan
587909,True,sedan
257044,True,sedan
90176,True,sedan
737176,True,sedan
560952,True,sedan
481909,True,sedan
75063,True,sedan
618741,True,sports car
514856,True,sedan
388712,True,sedan
25949,True,sedan
502785,True,sports car
658244,True,sedan
141211,True,sedan
456287,True,sedan
10358,True,sedan
591890,True,sedan
310357,True,sedan
740462,True,sedan
609610,True,sedan
395965,True,sedan
466727,True,sedan
462639,True,sedan
114270,True,sedan
846279,True,sedan
498216,True,sedan
181238,True,sedan
489213,True,sports car
853899,True,sedan
906732,True,sedan
418029,True,sedan
440763,True,sedan
17079,True,sedan
18706,True,sedan
468679,True,sedan
764148,True,sedan
979921,True,sedan
529826,True,sedan
667847,True,sedan
279295,True,sedan
472475,True,sedan
76071,True,sedan
277926,True,sedan
708364,True,sedan
733548,True,sedan
866874,True,sedan
91104,True,sedan
304877,True,sedan
432729,True,sedan
12020,True,sedan
496624,True,sedan
94813,True,sedan
558724,True,sports car
218261,True,sedan
257758,True,sports car
224969,True,sedan
358849,True,sedan
755962,True,sedan
404091,True,sedan
892717,True,sedan
640704,True,sedan
887420,True,sedan
949583,True,sedan
714752,True,sedan
522259,True,sedan
423543,True,sedan
945997,True,sedan
264228,True,sedan
366732,True,sedan
89918,True,sedan
890870,True,sedan
871129,True,sedan
139118,True,sedan
616159,True,sedan
661353,True,sedan
483827,True,sedan
660455,True,sedan
248605,True,sedan
521188,True,sedan
856124,True,sedan
259799,True,sedan
113142,True,sedan
636047,True,sedan
18301,True,sedan
659001,True,sedan
568922,True,sedan
785595,True,sedan
637023,True,sedan
676194,True,sedan
789708,True,sedan
288207,True,sedan
995275,True,sedan
408168,True,sedan
23145,True,sports car
453538,True,sedan
684447,True,sedan
105877,True,sedan
659705,True,sports car
239209,True,sedan
768223,True,sedan
66367,True,sedan
729922,True,sedan
54590,True,sedan
187326,True,sedan
141139,True,sedan
121703,True,sedan
289440,True,sedan
542725,True,sports car
940447,True,sedan
20174,True,sedan
981439,True,sedan
830012,True,sedan
795789,True,sedan
634976,True,sedan
34607,True,sedan
936683,True,sedan
518678,True,sedan
473370,True,sedan
338465,True,sedan
877855,True,sedan
111291,True,sedan
495010,True,sedan
428670,True,sedan
449162,True,sedan
54307,True,sedan
536394,True,sedan
930761,True,sedan
810490,True,sedan
992218,True,sedan
832318,True,sedan
397156,True,sedan
699844,True,sedan
234706,True,sedan
425934,True,sedan
863406,True,sedan
801171,True,sedan
423105,True,sedan
864979,True,sedan
834488,True,sedan
360899,True,sedan
9402,True,sedan
959864,True,sedan
891634,True,sedan
680298,True,sedan
967989,True,sedan
147912,True,sedan
218230,True,sedan
860910,True,sedan
949767,True,sedan
191017,True,sedan
483399,True,sedan
632931,True,sedan
51074,True,sedan
246522,True,sedan
204943,True,sedan
199079,True,sedan
641583,True,sedan
519092,True,sedan
275436,True,sports car
472268,True,sedan
642225,True,sedan
159799,True,sedan
14004,True,sedan
893178,True,sedan
634150,True,sedan
486414,True,sedan
690265,True,sedan
829285,True,sedan
617147,True,sedan
591958,True,sedan
49051,True,sedan
50356,True,sedan
892945,True,sedan
43974,True,sedan
325548,True,sedan
898906,True,sedan
490829,True,sedan
621852,True,sedan
216557,True,sedan
191254,True,sedan
665576,True,sedan
19748,True,sedan
284919,True,sports car
705418,True,sedan
971209,True,sedan
650403,True,sedan
7296,True,sedan
810917,True,sedan
673857,True,sedan
35525,True,sedan
198079,True,sedan
731204,True,sedan
688793,True,sedan
832892,True,sedan
402410,True,sedan
544213,True,sedan
249658,True,sedan
66415,True,sedan
566025,True,sedan
82595,True,sedan
317358,True,sedan
918756,True,sedan
262469,True,sedan
768114,True,sedan
968277,True,sports car
929906,True,sedan
424768,True,sedan
286971,True,sedan
47722,True,sedan
727166,True,sedan
493125,True,sedan
325043,True,sedan
236139,True,sedan
839451,True,sedan
215166,True,sedan
648942,True,sedan
384432,True,sedan
318799,True,sedan
767246,True,sedan
886261,True,sedan
442423,True,sedan
926129,True,sports car
770617,True,sedan
11693,True,sedan
960549,True,sedan
302572,True,sedan
864573,True,sedan
656578,True,sedan
587219,True,sedan
330715,True,sedan
899971,True,sedan
234448,True,sedan
453952,True,sedan
956597,True,sedan
909684,True,sedan
100681,True,sedan
347978,True,sedan
943321,True,sedan
70277,True,sedan
136149,True,sedan
746553,True,sedan
261915,True,sports car
686886,True,sedan
616137,True,sedan
139310,True,sedan
68702,True,sedan
617819,True,sedan
309006,True,sedan
62989,True,sedan
226266,True,sedan
878584,True,sedan
53008,True,sedan
110873,True,sedan
710419,True,sedan
471970,True,sedan
100198,True,sedan
179157,True,sedan
446074,True,sedan
324324,True,sedan
470092,True,sedan
533785,True,sedan
314728,True,sedan
841635,True,sedan
396240,True,sedan
6452,True,sedan
201907,True,sports car
411848,True,sedan
59284,True,sedan
716175,True,sedan
86162,True,sedan
503901,True,sedan
162332,True,sedan
822914,True,sedan
843122,True,sedan
590101,True,sedan
37568,True,sedan
348902,True,sedan
611544,True,sedan
520318,True,sedan
783317,True,sedan
911304,True,sedan
41820,True,sedan
124944,True,sedan
623736,True,sedan
969017,True,sedan
191690,True,sedan
621115,True,sedan
440868,True,sedan
928283,True,sedan
216571,True,sedan
233319,True,sedan
995124,True,sedan
863899,True,sedan
426507,True,sedan
386239,True,sedan
454670,True,sedan
30012,True,sedan
173609,True,sedan
147303,True,sedan
56755,True,sedan
702473,True,sedan
699651,True,sedan
393563,True,sedan
394032,True,sedan
613310,True,sedan
881803,True,sedan
607163,True,sedan
189307,True,sedan
360911,True,sedan
95823,True,sedan
944465,True,sports car
243256,True,sedan
835303,True,sedan
670930,True,sedan
975620,True,sedan
939604,True,sedan
28851,True,sedan
752896,True,sedan
542696,True,sedan
651711,True,sedan
927952,True,sedan
761576,True,sedan
577761,True,sedan
184745,True,sedan
794029,True,sedan
958487,True,sedan
844202,True,sedan
316568,True,sedan
118179,True,sports car
545388,True,sedan
536756,True,sedan
837502,True,sedan
274896,True,sedan
393613,True,sedan
246515,True,sedan
983251,True,sedan
354775,True,sedan
625759,True,sedan
695044,True,sedan
341789,True,sedan
858839,True,sedan
597583,True,sedan
420787,True,sedan
361864,True,sedan
540085,True,sedan
409246,True,sedan
406439,True,sedan
8605,True,sedan
747650,True,sedan
535573,True,sedan
514494,True,sedan
119690,True,sedan
377535,True,sedan
101156,True,sedan
478473,True,sedan
167440,True,sedan
327937,True,sedan
773704,True,sedan
555426,True,sedan
305620,True,sedan
779801,True,sedan
493714,True,sedan
849407,True,sedan
747274,True,sedan
546333,True,sedan
402870,True,sedan
893157,True,sedan
670715,True,sedan
834276,True,sedan
403341,True,sedan
878977,True,sedan
376175,True,sedan
53685,True,sedan
45566,True,sedan
858911,True,sedan
425667,True,sedan
957230,True,sedan
441784,True,sedan
918809,True,sedan
552900,True,sedan
521921,True,sedan
171167,True,sedan
511463,True,sedan
636174,True,sedan
541397,True,sports car
566341,True,sedan
627845,True,sedan
314777,True,sedan
793641,True,sports car
302730,True,sedan
367131,True,sedan
969113,True,sedan
98177,True,sedan
470548,True,sedan
437853,True,sedan
856833,True,sedan
609363,True,sedan
304606,True,sedan
483206,True,sedan
299383,True,sedan
186667,True,sedan
681565,True,sedan
943391,True,sedan
883534,True,sedan
186517,True,sedan
834450,True,sedan
289627,True,sedan
759621,True,sedan
943240,True,sedan
802348,True,sports car
300985,True,sedan
396068,True,sedan
125777,True,sedan
285723,True,sedan
14232,True,sedan
95786,True,sedan
401934,True,sedan
217039,True,sedan
592338,True,sedan
835167,True,sedan
113895,True,sedan
852429,True,sedan
578680,True,sedan
887718,True,sedan
761644,True,sedan
167956,True,sedan
126212,True,sedan
488074,True,sedan
685873,True,sedan
108077,True,sedan
868625,True,sedan
159094,True,sedan
955684,True,sedan
358131,True,sedan
856974,True,sedan
277746,True,sedan
797948,True,sedan
830121,True,sedan
84962,True,sedan
484906,True,sedan
663034,True,sedan
140488,True,sedan
602800,True,sports car
913013,True,sedan
544087,True,sedan
618453,True,sedan
429615,True,sedan
122263,True,sedan
727934,True,sedan
514639,True,sedan
162030,True,sedan
174090,True,sedan
33610,True,sedan
244920,True,sedan
156588,True,sedan
442017,True,sedan
654562,True,sedan
27492,True,sedan
584824,True,sedan
924714,True,sedan
390078,True,sedan
626226,True,sedan
585019,True,sedan
258822,True,sedan
263434,True,sedan
94842,True,sedan
159174,True,sedan
47158,True,sedan
335615,True,sedan
3856,True,sedan
210177,True,sedan
295395,True,sedan
341066,True,sedan
914635,True,sedan
803258,True,sedan
38215,True,sedan
908520,True,sedan
711817,True,sedan
594938,True,sedan
505762,True,sedan
959569,True,sedan
551996,True,sedan
31654,True,sedan
599873,True,sedan
843987,True,sedan
31557,True,sedan
264196,True,sedan
92312,True,sedan
146059,True,sedan
713809,True,sedan
871587,True,sedan
871945,True,sedan
117775,True,sedan
322312,True,sedan
7229,True,sedan
530697,True,sedan
804514,True,sedan
681592,True,sedan
690400,True,sedan
175087,True,sedan
5003,True,sedan
389116,True,sedan
184051,True,sedan
229896,True,sedan
526761,True,sedan
196217,True,sedan
324716,True,sedan
124037,True,sedan
768232,True,sedan
83591,True,sedan
589881,True,sports car
993124,True,sedan
8539,True,sedan
747048,True,sedan
795142,True,sedan
169410,True,sedan
516089,True,sedan
583812,True,sedan
134805,True,sedan
478462,True,sedan
545723,True,sedan
230639,True,sedan
798961,True,sedan
589051,True,sedan
588711,True,sedan
746666,True,sedan
163499,True,sedan
423185,True,sedan
775983,True,sedan
826419,True,sedan
967532,True,sedan
343615,True,sedan
59581,True,sedan
976583,True,sedan
603789,True,sedan
40390,True,sedan
146557,True,sedan
864534,True,sedan
64458,True,sedan
328464,True,sedan
817121,True,sedan
982723,True,sedan
882662,True,sedan
212615,True,sedan
382782,True,sedan
11716,True,sedan
824026,True,sedan
288572,True,sedan
443217,True,sedan
405088,True,sedan
74352,True,sedan
750835,True,sedan
410567,True,sedan
560440,True,sedan
54250,True,sedan
184502,True,sedan
198413,True,sedan
998846,True,sedan
176415,True,sedan
221255,True,sedan
958741,True,sedan
995544,True,sedan
88658,True,sedan
340246,True,sedan
337772,True,sedan
79360,True,sedan
596426,True,sedan
679883,True,sedan
275254,True,sports car
357834,True,sedan
941777,True,sedan
703526,True,sedan
76313,True,sedan
223140,True,sedan
146767,True,sedan
535845,True,sedan
575064,True,sedan
756997,True,sedan
786123,True,sedan
262686,True,sedan
796394,True,sedan
594071,True,sedan
500186,True,sedan
23557,True,sedan
518774,True,sedan
340984,True,sedan
911697,True,sedan
751596,True,sports car
700222,True,sedan
415590,True,sedan
819383,True,sedan
322348,True,sedan
386978,True,sedan
156894,True,sedan
208897,True,sports car
127825,True,sports car
294332,True,sedan
541648,True,sedan
554627,True,sedan
431110,True,sedan
609562,True,sedan
285141,True,sedan
723759,True,sedan
851111,True,sedan
926422,True,sedan
41547,True,sedan
247518,True,sedan
348341,True,sedan
849598,True,sedan
46343,True,sedan
674747,True,sedan
748515,True,sedan
931078,True,sedan
26510,True,sedan
252821,True,sports car
203240,True,sedan
143498,True,sedan
521505,True,sedan
773662,True,sedan
26675,True,sedan
402970,True,sedan
799465,True,sedan
658349,True,sedan
895195,True,sedan
909369,True,sedan
257863,True,sedan
72397,True,sedan
722977,True,sedan
344155,True,sedan
40785,True,sedan
413667,True,sedan
851179,True,sedan
367973,True,sedan
528598,True,sedan
236840,True,sedan
191199,True,sedan
627731,True,sedan
544348,True,sedan
162153,True,sedan
787277,True,sedan
377334,True,sedan
413348,True,sedan
580041,True,sedan
559705,True,sedan
213641,True,sedan
347626,True,sedan
378383,True,sedan
483679,True,sedan
81087,True,sedan
745207,True,sedan
764603,True,sedan
204090,True,sedan
360947,True,sedan
319686,True,sedan
614936,True,sedan
976334,True,sedan
76084,True,sedan
132825,True,sedan
927624,True,sedan
893783,True,sports car
321248,True,sedan
759694,True,sedan
245745,True,sedan
689699,True,sedan
888155,True,sedan
523548,True,sedan
372338,True,sedan
514340,True,sedan
841471,True,sedan
892622,True,sedan
81998,True,sedan
286212,True,sedan
307985,True,sedan
441806,True,sedan
186651,True,sedan
484061,True,sedan
674133,True,sedan
790700,True,sedan
164792,True,sedan
534758,True,sedan
619382,True,sports car
115691,True,sedan
100624,True,sedan
331547,True,sedan
854176,True,sedan
994304,True,sedan
265676,True,sedan
290196,True,sedan
558452,True,sedan
467841,True,sedan
750015,True,sedan
618877,True,sedan
547743,True,sedan
854754,True,sedan
989047,True,sedan
2590,True,sedan
475437,True,sedan
733428,True,sedan
958672,True,sedan
916048,True,sports car
305200,True,sedan
32252,True,sedan
475598,True,sedan
936406,True,sedan
582199,True,sedan
421824,True,sedan
713491,True,sedan
218283,True,sedan
914682,True,sedan
268767,True,sedan
96746,True,sedan
136321,True,sedan
7184,True,sedan
54272,True,sedan
281804,True,sedan
717793,True,sedan
38960,True,sports car
372241,True,sedan
177837,True,sedan
437930,True,sedan
39903,True,sedan
404471,True,sedan
520263,True,sedan
475000,True,sedan
895776,True,sedan
528908,True,sedan
641934,True,sports car
843827,True,sedan
825706,True,sedan
664266,True,sedan
861645,True,sedan
919375,True,sedan
567996,True,sedan
297773,True,sedan
657711,True,sedan
843937,True,sports car
449679,True,sedan
304719,True,sedan
589012,True,sedan
201217,True,sedan
109656,True,sedan
519379,True,sedan
208879,True,sedan
36749,True,sedan
889031,True,sedan
43340,True,sedan
362741,True,sports car
554729,True,sedan
245073,True,sedan
631613,True,sedan
781175,True,sedan
285754,True,sedan
394548,True,sedan
768324,True,sedan
204082,True,sedan
760653,True,sedan
221479,True,sedan
654722,True,sedan
612335,True,sedan
901483,True,sedan
690570,True,sedan
347806,True,sedan
619673,True,sedan
652635,True,sedan
643790,True,sedan
802187,True,sedan
293280,True,sedan
804055,True,sedan
239585,True,sedan
647951,True,sedan
893816,True,sedan
964147,True,sports car
882962,True,sedan
699751,True,sedan
769065,True,sedan
767868,True,sedan
303570,True,sedan
209690,True,sedan
867896,True,sedan
612120,True,sedan
742574,True,sedan
358078,True,sedan
349830,True,sedan
405353,True,sedan
370748,True,sedan
663811,True,sedan
944418,True,sedan
882603,True,sedan
495981,True,sedan
657770,True,sedan
605650,True,sedan
644428,True,sedan
48329,True,sedan
85337,True,sedan
229520,True,sedan
716007,True,sedan
722940,True,sports car
886472,True,sedan
219586,True,sedan
480416,True,sedan
945424,True,sedan
719571,True,sedan
739171,True,sedan
933988,True,sedan
562979,True,sedan
819805,True,sedan
755181,True,sedan
386944,True,sedan
268399,True,sedan
99363,True,sedan
544240,True,sedan
604295,True,sedan
11081,True,sedan
71810,True,sedan
220730,True,sports car
699275,True,sedan
805456,True,sedan
561073,True,sedan
533665,True,sedan
197012,True,sedan
370288,True,sedan
929863,True,sedan
265253,True,sedan
522222,True,sedan
450881,True,sedan
771061,True,sedan
252639,True,sedan
697860,True,sedan
19371,True,sedan
153822,True,sedan
312613,True,sedan
376376,True,sedan
604416,True,sedan
395742,True,sedan
504214,True,sedan
339992,True,sedan
701369,True,sedan
538823,True,sedan
774276,True,sedan
748701,True,sedan
998663,True,sedan
226528,True,sedan
597224,True,sedan
300883,True,sedan
864123,True,sedan
777010,True,sedan
163282,True,sports car
418431,True,sports car
73625,True,sedan
412029,True,sedan
420659,True,sedan
807092,True,sedan
474084,True,sedan
329567,True,sedan
634462,True,sedan
123644,True,sedan
995010,True,sedan
49673,True,sedan
193717,True,sedan
627888,True,sedan
241658,True,sedan
709815,True,sedan
870932,True,sedan
171600,True,sedan
366481,True,sedan
429182,True,sedan
725715,True,sedan
858974,True,sedan
591054,True,sedan
122054,True,sedan
971543,True,sedan
954377,True,sedan
563007,True,sedan
871439,True,sedan
416994,True,sedan
715593,True,sedan
493334,True,sedan
133396,True,sedan
738155,True,sedan
927919,True,sedan
26345,True,sedan
771470,True,sports car
779224,True,sedan
766151,True,sedan
737101,True,sedan
447678,True,sedan
599588,True,sports car
237997,True,sedan
710116,True,sedan
574085,True,sedan
445253,True,sedan
816454,True,sedan
667833,True,sedan
617787,True,sedan
254901,True,sedan
659468,True,sedan
30313,True,sedan
99995,True,sedan
817251,True,sedan
591072,True,sedan
6153,True,sedan
53655,True,sedan
589233,True,sedan
360703,True,sedan
987989,True,sedan
533949,True,sports car
76617,True,sedan
177748,True,sedan
321859,True,sedan
965324,True,sedan
329584,True,sedan
41915,True,sedan
396285,True,sedan
462073,True,sedan
909885,True,sedan
821375,True,sedan
191217,True,sedan
368005,True,sedan
24745,True,sedan
83170,True,sedan
349216,True,sedan
982232,True,sedan
999856,True,sedan
643778,True,sedan
293450,True,sedan
998306,True,sedan
317239,True,sedan
171829,True,sedan
981859,True,sports car
622084,True,sedan
846782,True,sports car
434129,True,sedan
75718,True,sedan
736013,True,sedan
980074,True,sedan
447292,True,sedan
572194,True,sedan
627530,True,sedan
648539,True,sedan
245210,True,sedan
953701,True,sedan
655303,True,sedan
150230,True,sedan
957742,True,sedan
201110,True,sedan
823403,True,sedan
571255,True,sedan
378887,True,sedan
858866,True,sedan
934520,True,sedan
784279,True,sedan
512619,True,sedan
498885,True,sedan
187033,True,sedan
950680,True,sedan
671195,True,sedan
232953,True,sedan
635961,True,sports car
32376,True,sedan
61203,True,sedan
203711,True,sedan
415637,True,sedan
737363,True,sedan
766772,True,sedan
835087,True,sedan
400274,True,sedan
671956,True,sedan
418792,True,sedan
155120,True,sedan
259475,True,sedan
559394,True,sedan
120206,True,sedan
430410,True,sedan
740173,True,sedan
454809,True,sedan
68359,True,sedan
616854,True,sports car
856243,True,sedan
105199,True,sedan
526996,True,sedan
466227,True,sedan
504598,True,sedan
146776,True,sedan
774073,True,sedan
299437,True,sedan
766507,True,sedan
662288,True,sedan
277842,True,sedan
103815,True,sedan
794384,True,sedan
567883,True,sedan
85670,True,sedan
77873,True,sedan
618204,True,sedan
775407,True,sedan
529581,True,sedan
781385,True,sedan
837125,True,sedan
360059,True,sedan
163095,True,sedan
770770,True,sedan
470927,True,sedan
675854,True,sedan
129731,True,sedan
443940,True,sedan
748317,True,sedan
175971,True,sedan
263808,True,sedan
777367,True,sedan
766499,True,sedan
787125,True,sedan
191160,True,sports car
861216,True,sedan
611006,True,sedan
59461,True,sports car
156777,True,sedan
527067,True,sedan
827537,True,sedan
908684,True,sedan
740845,True,sedan
420721,True,sports car
647092,True,sedan
619912,True,sports car
788787,True,sedan
902302,True,sedan
861586,True,sedan
731595,True,sedan
790558,True,sedan
568507,True,sedan
3626,True,sedan
134429,True,sedan
712048,True,sedan
22326,True,sedan
139099,True,sedan
21651,True,sedan
43968,True,sedan
318019,True,sedan
739524,True,sedan
270610,True,sedan
686900,True,sedan
625722,True,sedan
126139,True,sedan
860684,True,sedan
907988,True,sedan
918188,True,sedan
403072,True,sedan
467914,True,sedan
673116,True,sedan
824733,True,sedan
343671,True,sedan
842935,True,sedan
564302,True,sedan
235336,True,sedan
612315,True,sedan
391244,True,sedan
658776,True,sedan
111628,True,sedan
535459,True,sedan
405770,True,sedan
341868,True,sedan
170745,True,sedan
753424,True,sedan
230311,True,sedan
625639,True,sedan
934436,True,sedan
544253,True,sedan
537328,True,sedan
31615,True,sedan
703128,True,sedan
208345,True,sedan
435832,True,sedan
622531,True,sedan
17593,True,sedan
715744,True,sedan
836376,True,sports car
854492,True,sedan
603262,True,sedan
813337,True,sports car
27698,True,sedan
737710,True,sedan
898932,True,sedan
611067,True,sedan
238221,True,sedan
703481,True,sedan
283173,True,sedan
843469,True,sedan
684059,True,sedan
106834,True,sedan
415381,True,sedan
555493,True,sedan
474489,True,sedan
25215,True,sedan
829600,True,sedan
816240,True,sedan
472441,True,sedan
618210,True,sports car
501749,True,sedan
725354,True,sedan
